URL,Hotel Name,Region
https://www.airbnb.com/rooms/25323846?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-07-19&check_out=2025-07-24&children=0&infants=0&pets=0&photo_id=1351229741&source_impression_id=p3_1740886473_P3MWeR-qAvoXfp3d&previous_page_section_name=1000,Spacious Room For Sola,Spain
https://www.airbnb.com/rooms/922961937731679160?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=2039893582&source_impression_id=p3_1740886473_P39mV1ukaOUJ9wfN&previous_page_section_name=1000,"Single room, bright with desk",Spain
https://www.airbnb.com/rooms/1330377126357011842?search_mode=regular_search&adults=1&category_tag=Tag%3A7769&check_in=2025-04-27&check_out=2025-05-02&children=0&infants=0&pets=0&photo_id=2087724298&source_impression_id=p3_1740886473_P37eGQZrE4-fG9C8&previous_page_section_name=1000,Bright room in Centro Malaga,Spain
https://www.airbnb.com/rooms/657229284535384088?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-11&check_out=2025-03-16&children=0&infants=0&pets=0&photo_id=1870780997&source_impression_id=p3_1740886473_P3ARNaFaKbVrG1Kq&previous_page_section_name=1000,Cozy room Internet Green area 5G,Spain
https://www.airbnb.com/rooms/1270233024829491061?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&photo_id=2014109980&source_impression_id=p3_1740886473_P3w9Gd9Z4eFVi6Gk&previous_page_section_name=1000,Quiet monthly rental p/ study and relax,Spain
https://www.airbnb.com/rooms/39788335?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=1721184194&source_impression_id=p3_1740886473_P3t_u-SC5A17fHV2&previous_page_section_name=1000,Giant room in Barcelona A/C,Spain
https://www.airbnb.com/rooms/923888229196323658?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-10&check_out=2025-03-15&children=0&infants=0&pets=0&photo_id=1685688105&source_impression_id=p3_1740886478_P3bugxoDd1B45RjD&previous_page_section_name=1000,Light and color in Madrid Atocha,Spain
https://www.airbnb.com/rooms/28716274?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-03&check_out=2025-03-08&children=0&infants=0&pets=0&photo_id=583625986&source_impression_id=p3_1740886478_P39HWznHUoaSIJDu&previous_page_section_name=1000,"1Muy near Alcala and Madrid, bus to Alcala 20 m",Spain
https://www.airbnb.com/rooms/560021757818009528?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-04-04&check_out=2025-04-09&children=0&infants=0&pets=0&photo_id=1966543848&source_impression_id=p3_1740886478_P3TsTXR4r9l23ZQX&previous_page_section_name=1000,Cozy room private bathroom 10m airport,Spain
https://www.airbnb.com/rooms/18714771?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-02&check_out=2025-03-07&children=0&infants=0&pets=0&photo_id=308573072&source_impression_id=p3_1740886478_P3aqO4aa3nxdxzHz&previous_page_section_name=1000,1 ROOM PS CHOPERA  ALCOBENDAS WITH WIFI,Spain
https://www.airbnb.com/rooms/582357735200479342?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-09-04&check_out=2025-09-09&children=0&infants=0&pets=0&photo_id=1360220519&source_impression_id=p3_1740886478_P37VFQngTyHk9N-k&previous_page_section_name=1000,"Private room 
Barcelona - Maragall",Spain
https://www.airbnb.com/rooms/1364560830826797638?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-07-01&check_out=2025-07-06&children=0&infants=0&pets=0&photo_id=2096416839&source_impression_id=p3_1740886478_P3zmkymYItR37VVK&previous_page_section_name=1000,Room in shared apartment,Spain
https://www.airbnb.com/rooms/1337530489438626728?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&photo_id=2071521852&source_impression_id=p3_1740886478_P3Fl7A8ifwKvwv2d&previous_page_section_name=1000,Room in L'Hospitalet,Spain
https://www.airbnb.com/rooms/18474323?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-19&check_out=2025-03-24&children=0&infants=0&pets=0&photo_id=423951823&source_impression_id=p3_1740886478_P3LL62hMVw0zCKDx&previous_page_section_name=1000,BEDROOM WITH BATHROOM. ROOM WITH BATHROOM. SALAMANCA NEIGHBORHOOD,Spain
https://www.airbnb.com/rooms/50116918?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-05-23&check_out=2025-05-28&children=0&infants=0&pets=0&photo_id=1907272873&source_impression_id=p3_1740886478_P3KZHEfurld_tSdd&previous_page_section_name=1000,Spacious single room next to the subway,Spain
https://www.airbnb.com/rooms/1163642002073827186?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-18&check_out=2025-03-23&children=0&infants=0&pets=0&photo_id=1983890258&source_impression_id=p3_1740886478_P3Vyp-2hoLjETPv7&previous_page_section_name=1000,Single Room + Desk Option,Spain
https://www.airbnb.com/rooms/1359578053292749154?search_mode=regular_search&adults=1&check_in=2025-03-09&check_out=2025-03-14&children=0&infants=0&pets=0&source_impression_id=p3_1740886478_P3dfmhHHfCCOa9kE&previous_page_section_name=1000,Apartamento Ribera,Spain
https://www.airbnb.com/rooms/1175186717551295778?search_mode=regular_search&adults=1&category_tag=Tag%3A7769&check_in=2025-03-14&check_out=2025-03-19&children=0&infants=0&pets=0&photo_id=1928221505&source_impression_id=p3_1740886478_P33hvExlVuTX0_eq&previous_page_section_name=1000,Sunny room area harbor,Spain
https://www.airbnb.com/rooms/28867452?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-05&check_out=2025-03-10&children=0&infants=0&pets=0&photo_id=1616336349&source_impression_id=p3_1740886478_P3gutLQGS9EKOJtN&previous_page_section_name=1000,Las Ventas! Relax at home,Spain
https://www.airbnb.com/rooms/698491378882692671?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-04-09&check_out=2025-04-14&children=0&infants=0&pets=0&photo_id=2085055656&source_impression_id=p3_1740886478_P3P4zY1ZAcSQU9ys&previous_page_section_name=1000,Room in Palma city center,Spain
https://www.airbnb.com/rooms/37712687?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=832144622&source_impression_id=p3_1740886478_P3z4F9C4weys2Wbo&previous_page_section_name=1000,CityCenter - Single,Spain
https://www.airbnb.com/rooms/406341?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-07-13&check_out=2025-07-18&children=0&infants=0&pets=0&photo_id=3640086&source_impression_id=p3_1740886478_P3k_N9v5iBCtoioW&previous_page_section_name=1000,"Quiet downtown Madrid, nearby all",Spain
https://www.airbnb.com/rooms/775342443477553268?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-16&check_out=2025-03-21&children=0&infants=0&pets=0&photo_id=1540331345&source_impression_id=p3_1740886478_P362IuFPWarYJWEc&previous_page_section_name=1000,Room cerca d Atocha/Centro,Spain
https://www.airbnb.com/rooms/949157011432027629?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-19&check_out=2025-03-24&children=0&infants=0&pets=0&photo_id=1735548369&source_impression_id=p3_1740886478_P3XOpleaKOVJkJiN&previous_page_section_name=1000,"Cozy room,Park Güell",Spain
https://www.airbnb.com/rooms/53778911?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-31&check_out=2025-04-07&children=0&infants=0&pets=0&photo_id=1305877104&source_impression_id=p3_1740886483_P3c1y4oYL7piCPqs&previous_page_section_name=1000,"Large double room Malasaña, centre of town",Spain
https://www.airbnb.com/rooms/18246902?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-06-16&check_out=2025-06-21&children=0&infants=0&pets=0&photo_id=1631490559&source_impression_id=p3_1740886483_P37Wv-o2DDYsrXPu&previous_page_section_name=1000,Air-conditioned room in Madrid Centro,Spain
https://www.airbnb.com/rooms/1041274088185457381?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-06-30&check_out=2025-07-05&children=0&infants=0&pets=0&photo_id=1796641232&source_impression_id=p3_1740886483_P3xdbeEXjDVu3x8E&previous_page_section_name=1000,Bcn room near downtown!,Spain
https://www.airbnb.com/rooms/15071207?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-06-17&check_out=2025-06-22&children=0&infants=0&pets=0&photo_id=724657814&source_impression_id=p3_1740886483_P3HCT8lOJUtJYpGU&previous_page_section_name=1000,Private room in the center 1,Spain
https://www.airbnb.com/rooms/19410915?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-08-05&check_out=2025-08-10&children=0&infants=0&pets=0&photo_id=1081064187&source_impression_id=p3_1740886483_P3ATr5bc6aFQ5edW&previous_page_section_name=1000,"Bright room,two beds and heated!",Spain
https://www.airbnb.com/rooms/1015949097969217571?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-07&check_out=2025-03-12&children=0&infants=0&pets=0&photo_id=1772254453&source_impression_id=p3_1740886483_P34_2nBLZxm0Bk5x&previous_page_section_name=1000,"Art in the heart of Madrid, Atocha",Spain
https://www.airbnb.com/rooms/607029213192171946?search_mode=regular_search&adults=1&category_tag=Tag%3A8525&check_in=2025-03-15&check_out=2025-03-20&children=0&infants=0&pets=0&photo_id=1657674450&source_impression_id=p3_1740886483_P3lWwUOlz_cuQ3Zr&previous_page_section_name=1000,Comfortable accommodation for one person,Spain
https://www.airbnb.com/rooms/1007808716810761341?search_mode=regular_search&adults=1&category_tag=Tag%3A8102&check_in=2025-04-28&check_out=2025-05-03&children=0&infants=0&pets=0&photo_id=1806567472&source_impression_id=p3_1740886483_P3uLtBIL-0NOWXmR&previous_page_section_name=1000,Very Quiet Room with A/C and Smart TV,Spain
https://www.airbnb.com/rooms/19420878?search_mode=regular_search&adults=1&category_tag=Tag%3A7769&check_in=2025-03-31&check_out=2025-04-05&children=0&infants=0&pets=0&photo_id=1340503580&source_impression_id=p3_1740886483_P3bP7D9m3hOJlFy1&previous_page_section_name=1000,Boho Insuite - Private bedroom w/ private bathroom,Spain
https://www.airbnb.com/rooms/39941132?search_mode=regular_search&adults=1&check_in=2025-03-23&check_out=2025-03-30&children=0&infants=0&pets=0&source_impression_id=p3_1740886483_P3uys7tVSEuJMfIV&previous_page_section_name=1000,Room in shared apartment (14),Spain
https://www.airbnb.com/rooms/806358241518058742?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-04-01&check_out=2025-04-06&children=0&infants=0&pets=0&photo_id=1646335492&source_impression_id=p3_1740886483_P3Zt5HkrJFSX0GBF&previous_page_section_name=1000,cozy room,Spain
https://www.airbnb.com/rooms/857797304839215487?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-17&check_out=2025-03-22&children=0&infants=0&pets=0&photo_id=1669219400&source_impression_id=p3_1740886483_P3fN0S8BVgVFQ2Pi&previous_page_section_name=1000,Bedroom with double bed,Spain
https://www.airbnb.com/rooms/2414897?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-03-05&check_out=2025-03-10&children=0&infants=0&pets=0&photo_id=994595458&source_impression_id=p3_1740886483_P3P0DbsfCMgBh7Se&previous_page_section_name=1000,Room M,Spain
https://www.airbnb.com/rooms/1365389232732485573?search_mode=regular_search&adults=1&category_tag=Tag%3A677&check_in=2025-03-06&check_out=2025-03-11&children=0&infants=0&pets=0&photo_id=2097305288&source_impression_id=p3_1740886483_P32g29u3aVgN1Wkg&previous_page_section_name=1000,Room with private bathroom,Spain
https://www.airbnb.com/rooms/642491256537309701?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-03-13&check_out=2025-03-18&children=0&infants=0&pets=0&photo_id=1416010196&source_impression_id=p3_1740886483_P33nt1w4xmQ6sJ1h&previous_page_section_name=1000,CC4 Spacious room for 2 in the center!,Spain
https://www.airbnb.com/rooms/3501674?search_mode=regular_search&adults=1&category_tag=Tag%3A8535&check_in=2025-06-06&check_out=2025-06-11&children=0&infants=0&pets=0&photo_id=1338657055&source_impression_id=p3_1740886483_P356-8TUiSnUFTeK&previous_page_section_name=1000,Quiet and bright room,Spain
